,ACTOR_ID,AWARD_NAME,YEAR,OUTCOME,DESCRIPTION,FILM
3575,19,Georgia Film Critics Association (GAFCA),2015,Winner - GAFCA Award,Best Ensemble,The Grand Budapest Hotel (2014)
3576,19,Georgia Film Critics Association (GAFCA),2015,Nominee - GAFCA Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3577,19,Georgia Film Critics Association (GAFCA),2015,Nominee - GAFCA Award,Best Ensemble,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3578,19,Giffoni Film Festival,2011,Winner - François Truffaut Award,,
3579,19,Gold Derby Awards,2020,Nominee - Gold Derby Film Award,Ensemble of the Decade,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3580,19,Gold Derby Awards,2015,Winner - Gold Derby Film Award,Ensemble Cast,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3581,19,Gold Derby Awards,2015,Nominee - Gold Derby Film Award,Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3582,19,"Golden Globes, USA",2015,Nominee - Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3583,19,"Golden Globes, USA",1997,Winner - Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture,Primal Fear (1996)
3584,19,Golden Schmoes Awards,2014,Nominee - Golden Schmoes,Best Supporting Actor of the Year,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3585,19,Gotham Awards,2012,Nominee - Gotham Independent Film Award,Best Ensemble Performance,Moonrise Kingdom (2012)
3586,19,Gotham Awards,2006,Winner - Tribute Award,,
3587,19,Houston Film Critics Society Awards,2015,Nominee - HFCS Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3588,19,"Indiana Film Journalists Association, US",2019,Nominee - IFJA Award,Best Actor,Motherless Brooklyn (2019)
3589,19,Indiewire Critics' Poll,2014,Nominee - ICP Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3590,19,International Cinephile Society Awards,2015,Nominee - ICS Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3591,19,International Online Cinema Awards (INOCA),2015,Winner - INOCA,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3592,19,International Online Film Critics' Poll,2015,Nominee - IOFCP Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3593,19,Iowa Film Critics Awards,2015,Nominee - IFC Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3594,19,Italian Online Movie Awards (IOMA),2015,Nominee - IOMA,Best Supporting Actor (Miglior attore non protagonista),Birdman or (The Unexpected Virtue of Ignorance) (2014)
3595,19,Italian Online Movie Awards (IOMA),2004,Nominee - IOMA,Best Actor (Miglior attore protagonista),25th Hour (2002)
3596,19,Jupiter Award,1999,Winner - Jupiter Award,Best International Actor,Fight Club (1999)
3597,19,Kansas City Film Critics Circle Awards,2014,Winner - KCFCC Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3598,19,Kansas City Film Critics Circle Awards,1996,Winner - KCFCC Award,Best Supporting Actor,Primal Fear (1996)
3599,19,Las Vegas Film Critics Society Awards,2014,Winner - Sierra Award,Best Ensemble,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3600,19,Locarno International Film Festival,2015,Winner - Excellence Award,,
3601,19,London Critics Circle Film Awards,2015,Nominee - ALFS Award,Supporting Actor of the Year,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3602,19,Los Angeles Film Critics Association Awards,2014,Nominee - LAFCA Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3603,19,Los Angeles Film Critics Association Awards,1996,Winner - LAFCA Award,Best Supporting Actor,Everyone Says I Love You (1996)
3604,19,MTV Movie + TV Awards,2015,Nominee - MTV Movie Award,Best Fight,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3605,19,MTV Movie + TV Awards,2000,Nominee - MTV Movie Award,Best Fight,Fight Club (1999)
3606,19,MTV Movie + TV Awards,1997,Nominee - MTV Movie Award,Best Villain,Primal Fear (1996)
3607,19,"National Board of Review, USA",2014,Winner - NBR Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3608,19,"National Board of Review, USA",1996,Winner - NBR Award,Best Supporting Actor,Everyone Says I Love You (1996)
3609,19,"National Movie Awards, UK",2008,Nominee - National Movie Award,Best Performance - Male,The Incredible Hulk (2008)
3610,19,"National Society of Film Critics Awards, USA",2015,Nominee - NSFC Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3611,19,"National Society of Film Critics Awards, USA",1997,Nominee - NSFC Award,Best Supporting Actor,Primal Fear (1996)
3612,19,"New York Film Critics, Online",2014,Winner - NYFCO Award,Best Ensemble,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3613,19,North Carolina Film Critics Association,2015,Winner - NCFCA Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3614,19,"North Texas Film Critics Association, US",2015,Winner - NTFCA Award,Best Ensemble,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3615,19,Odyssey Awards,2018,Nominee - Odyssey Award,Voice Acting,Isle of Dogs (2018)
3616,19,Oklahoma Film Critics Circle Awards,2015,Winner - OFCC Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3617,19,Online Film & Television Association,2015,Nominee - OFTA Film Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3618,19,Online Film & Television Association,1997,Winner - OFTA Film Award,Best Supporting Actor,Primal Fear (1996)
3619,19,Online Film Critics Society Awards,2014,Winner - OFCS Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3620,19,Online Film Critics Society Awards,2000,Nominee - OFCS Award,Best Actor,Fight Club (1999)
3621,19,Online Film Critics Society Awards,1999,Nominee - OFCS Award,Best Actor,American History X (1998)
3622,19,Phoenix Critics Circle,2014,Nominee - PCC Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3623,19,Phoenix Film Critics Society Awards,2014,Winner - PFCS Award,Best Ensemble Acting,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3624,19,Phoenix Film Critics Society Awards,2014,Nominee - PFCS Award,Best Actor in a Supporting Role,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3625,19,Phoenix Film Critics Society Awards,2014,Nominee - PFCS Award,Best Ensemble Acting,The Grand Budapest Hotel (2014)
3626,19,Phoenix Film Critics Society Awards,2012,Winner - PFCS Award,Best Ensemble Acting,Moonrise Kingdom (2012)
3627,19,San Diego Film Critics Society Awards,2014,Winner - SDFCS Award,Best Ensemble,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3628,19,San Diego Film Critics Society Awards,2014,Nominee - SDFCS Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3629,19,San Diego Film Critics Society Awards,2014,Nominee - SDFCS Award,Best Ensemble,The Grand Budapest Hotel (2014)
3630,19,San Diego Film Critics Society Awards,2006,Winner - Special Award,The Illusionist (2006),The Illusionist (2006)
3631,19,San Francisco Film Critics Circle,2014,Winner - SFFCC Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3632,19,Sant Jordi Awards,2004,Winner - Sant Jordi,Best Foreign Actor (Mejor Actor Extranjero),25th Hour (2002)
3633,19,Satellite Awards,2023,Winner - Special Achievement Award,"Best Ensemble, Motion Picture",Glass Onion: A Knives Out Mystery (2022)
3634,19,Satellite Awards,2019,Winner - Auteur Award,Motherless Brooklyn (2019,Motherless Brooklyn (2019)
3635,19,Satellite Awards,2019,Nominee - Satellite Award,"Best Screenplay, Adapted",Motherless Brooklyn (2019)
3636,19,Satellite Awards,2015,Nominee - Satellite Award,Best Actor in a Supporting Role,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3637,19,Satellite Awards,2005,Nominee - Satellite Award,"Outstanding Actor in a Supporting Role, Drama",Kingdom of Heaven (2005)
3638,19,Satellite Awards,2003,Nominee - Golden Satellite Award,"Best Actor in a Motion Picture, Drama",25th Hour (2002)
3639,19,Satellite Awards,2001,Nominee - Golden Satellite Award,"Best Performance by an Actor in a Motion Picture, Comedy or Musical",Keeping the Faith (2000)
3640,19,Satellite Awards,1999,Winner - Golden Satellite Award,"Best Actor in a Motion Picture, Drama",American History X (1998)
3641,19,Scream Awards,2008,Nominee - Scream Award,Best Fantasy Acto,
3642,19,Scream Awards,2007,Nominee - Scream Award,Fantasy Hero,The Illusionist (2006)
3643,19,Screen Actors Guild Awards,2015,Winner - Actor,Outstanding Performance by a Cast in a Motion Picture,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3644,19,Screen Actors Guild Awards,2015,Nominee - Actor,Outstanding Performance by a Male Actor in a Supporting Role,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3645,19,Screen Actors Guild Awards,2015,Nominee - Actor,Outstanding Performance by a Cast in a Motion Picture,The Grand Budapest Hotel (2014)
3646,19,Seattle Film Critics Awards,2015,Nominee - Seattle Film Critics Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3647,19,Society of Texas Film Critics Awards,1996,Winner - STFC Award,Best Supporting Actor,The People vs. Larry Flynt (1996)
3648,19,Southeastern Film Critics Association Awards,2014,Winner - SEFCA Award,Best Ensemble,The Grand Budapest Hotel (2014)
3649,19,Southeastern Film Critics Association Awards,2014,Nominee - SEFCA Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3650,19,Southeastern Film Critics Association Awards,2014,Nominee - SEFCA Award,Best Ensemble,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3651,19,Southeastern Film Critics Association Awards,2012,Nominee - SEFCA Award,Best Ensemble,Moonrise Kingdom (2012)
3652,19,Southeastern Film Critics Association Awards,1999,Winner - SEFCA Award,Best Actor,American History X (1998)
3653,19,Southeastern Film Critics Association Awards,1997,Winner - SEFCA Award,Best Supporting Actor,Primal Fear (1996)
3654,19,"St. Louis Film Critics Association, US",2014,Nominee - SLFCA Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3655,19,"St. Louis Film Critics Association, US",2006,Nominee - SLFCA Award,Best Actor,The Painted Veil (2006)
3656,19,"Street Film Festival, Milan",2000,Winner - Street Award,Best Feature Film,Keeping the Faith (2000)
3657,19,Taormina International Film Festival,1999,Winner - Best Actor,American History X (1998,American History X (1998)
3658,19,Tokyo International Film Festival,2000,Nominee - Tokyo Grand Prix,Keeping the Faith (2000,Keeping the Faith (2000)
3659,19,Toronto Film Critics Association Awards,2014,Nominee - TFCA Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3660,19,Utah Film Critics Association Awards,2014,Nominee - UFCA Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3661,19,Vancouver Film Critics Circle,2015,Nominee - VFCC Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3662,19,Village Voice Film Poll,2014,Nominee - VVFP Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3663,19,Washington DC Area Film Critics Association Awards,2014,Winner - WAFCA Award,Best Acting Ensemble,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3664,19,Washington DC Area Film Critics Association Awards,2014,Nominee - WAFCA Award,Best Supporting Actor,Birdman or (The Unexpected Virtue of Ignorance) (2014)
3665,19,Washington DC Area Film Critics Association Awards,2014,Nominee - WAFCA Award,Best Acting Ensemble,The Grand Budapest Hotel (2014)
3666,20,Primetime Emmy Awards,2000,Winner - Primetime Emmy,Outstanding Guest Actor in a Comedy Series,Friends (1994)
3667,20,Primetime Emmy Awards,1987,Winner - Primetime Emmy,Outstanding Lead Actor in a Drama Series,Moonlighting (1985)
3668,20,Primetime Emmy Awards,1986,Nominee - Primetime Emmy,Outstanding Lead Actor in a Drama Series,Moonlighting (1985)
3669,20,"Academy of Science Fiction, Fantasy & Horror Films, USA",2000,Nominee - Saturn Award,Best Actor,The Sixth Sense (1999)
3670,20,"Academy of Science Fiction, Fantasy & Horror Films, USA",1999,Nominee - Saturn Award,Best Actor,Armageddon (1998)
3671,20,"Academy of Science Fiction, Fantasy & Horror Films, USA",1996,Nominee - Saturn Award,Best Actor,Twelve Monkeys (1995)
3672,20,"Academy of Science Fiction, Fantasy & Horror Films, USA",1993,Nominee - Saturn Award,Best Actor,Death Becomes Her (1992)
3673,20,"American Comedy Awards, USA",2001,Nominee - American Comedy Award,Funniest Male Guest Appearance in a TV Series,Friends (1994)
3674,20,"American Comedy Awards, USA",1993,Nominee - American Comedy Award,Funniest Actor in a Motion Picture (Leading Role),Death Becomes Her (1992)
3675,20,Awards Circuit Community Awards,1994,Winner - ACCA,Best Cast Ensemble,Pulp Fiction (1994)
3676,20,Blockbuster Entertainment Awards,2001,Nominee - Blockbuster Entertainment Award,Favorite Actor - Suspense,Unbreakable (2000)
3677,20,Blockbuster Entertainment Awards,2000,Winner - Blockbuster Entertainment Award,Favorite Actor - Suspense,The Sixth Sense (1999)
3678,20,Blockbuster Entertainment Awards,1999,Winner - Blockbuster Entertainment Award,Favorite Actor - Sci-Fi,Armageddon (1998)
3679,20,Blockbuster Entertainment Awards,1999,Winner - Blockbuster Entertainment Award,Favorite Supporting Actor - Suspense,The Siege (1998)
3680,20,Blockbuster Entertainment Awards,1998,Nominee - Blockbuster Entertainment Award,Favorite Actor - Suspense,The Jackal (1997)
3681,20,Boston Society of Film Critics Awards,2012,Nominee - BSFC Award,Best Ensemble Cast,Moonrise Kingdom (2012)
3682,20,CableACE Awards,1988,Nominee - ACE,Writing a Music Special or Series,The Return of Bruno (1987)
3683,20,Central Ohio Film Critics Association,2013,Winner - COFCA Award,Best Ensemble,Moonrise Kingdom (2012)
3684,20,Chlotrudis Awards,1995,Nominee - Chlotrudis Award,Best Supporting Actor,Pulp Fiction (1994)
3685,20,Critics Choice Awards,2006,Nominee - Critics Choice Award,Best Acting Ensemble,Sin City (2005)
3686,20,Fangoria Chainsaw Awards,2000,Nominee - Chainsaw Award,Best Actor,The Sixth Sense (1999)
3687,20,Film Independent Spirit Awards,2013,Nominee - Independent Spirit Award,Best Supporting Male,Moonrise Kingdom (2012)
3688,20,Gold Derby Awards,2006,Nominee - Gold Derby Film Award,Ensemble Cast,Sin City (2005)
3689,20,Golden Apple Awards,1987,Winner - Sour Apple,,
3690,20,"Golden Camera, Germany",2005,Winner - Golden Camera,Best International Acto,
3691,20,"Golden Globes, USA",1990,Nominee - Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture,In Country (1989)
3692,20,"Golden Globes, USA",1988,Nominee - Golden Globe,Best Performance by an Actor in a Television Series - Comedy or Musical,Moonlighting (1985)
3693,20,"Golden Globes, USA",1987,Winner - Golden Globe,Best Performance by an Actor in a Television Series - Comedy or Musical,Moonlighting (1985)
3694,20,"Golden Globes, USA",1986,Nominee - Golden Globe,Best Performance by an Actor in a Television Series - Comedy or Musical,Moonlighting (1985)
3695,20,Gotham Awards,2012,Nominee - Gotham Independent Film Award,Best Ensemble Performance,Moonrise Kingdom (2012)
3696,20,"Hasty Pudding Theatricals, USA",2002,Winner - Man of the Year,,
3697,20,"Kids' Choice Awards, USA",2007,Nominee - Blimp Award,Favorite Voice from an Animated Movie,Over the Hedge (2006)
3698,20,"Kids' Choice Awards, USA",2004,Nominee - Blimp Award,Favorite Voice from an Animated Movie,Rugrats Go Wild (2003)
3699,20,Las Vegas Film Critics Society Awards,2022,Nominee - William Holden Lifetime Achievement Award,,
3700,20,MTV Movie + TV Awards,2000,Nominee - MTV Movie Award,Best Male Performance,The Sixth Sense (1999)
3701,20,MTV Movie + TV Awards,2000,Nominee - MTV Movie Award,Best On-Screen Duo,The Sixth Sense (1999)
3702,20,MTV Movie + TV Awards,1992,Nominee - MTV Movie Award,Best On-Screen Duo,The Last Boy Scout (1991)
3703,20,"National Movie Awards, UK",2007,Nominee - National Movie Award,Best Performance by a Male,Live Free or Die Hard (2007)
3704,20,Online Film & Television Association,2000,Winner - OFTA Television Award,Best Guest Actor in a Comedy Series,Friends (1994)
3705,20,Online Film & Television Association,1998,Nominee - OFTA Film Award,Best Sci-Fi/Fantasy/Horror Actor,The Fifth Element (1997)
3706,20,"Order of Arts and Letters, France",2013,Winner - Commander of the Order of Arts and Letters,"On February 10, 2013",
3707,20,"People's Choice Awards, USA",2008,Nominee - People's Choice Award,Favorite Male Movie Sta,
3708,20,"People's Choice Awards, USA",2008,Nominee - People's Choice Award,Favorite Male Action Sta,
